"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"ENSMUSG00000073902",64.4325458777664,1.43169496152001,0.371046969270602,3.85852757222196,0.000114072200262497,0.00177005253119179,"Up-regulated"
"ENSMUSG00000049791",1829.5464620729,0.969166254810899,0.13010266133716,7.44924235100242,9.38777826737474e-14,2.45557457250902e-11,"Up-regulated"
"ENSMUSG00000039405",55.7238097434197,-1.24101868974079,0.393649886917377,-3.15259506222408,0.00161826120688884,0.0142699444591657,"Down-regulated"
"ENSMUSG00000032776",377.869454131641,0.708610538208721,0.22027992273394,3.21686393119267,0.00129600048135356,0.0120385759328791,"Up-regulated"
"ENSMUSG00000081895",1280.15292810911,-1.54792022831218,0.178703556134405,-8.6619441817261,4.63785451857787e-18,2.90778870478087e-15,"Down-regulated"
"ENSMUSG00000046364",4211.53570361126,-0.827445344520278,0.156735083299048,-5.27926056568664,1.29706246677879e-07,6.44046475029685e-06,"Down-regulated"
"ENSMUSG00000078817",2017.54750602605,-0.71824946772416,0.151168124831387,-4.75132881700621,2.02084199496286e-06,6.33860675422182e-05,"Down-regulated"
"ENSMUSG00000031024",942.815417974371,-0.715443890693197,0.175545842694767,-4.0755387863966,4.59079292419199e-05,0.000852293216141499,"Down-regulated"
"ENSMUSG00000035674",1336.81603413825,-1.11449139251584,0.189651398472661,-5.87652609730952,4.18965383063126e-09,3.24709255614215e-07,"Down-regulated"
"ENSMUSG00000030814",215.713356772794,-1.0102457588522,0.267654288087136,-3.77444264417432,0.000160365797577921,0.00232578039893207,"Down-regulated"
"ENSMUSG00000042340",149.808403266477,-0.705842834408624,0.21564192390456,-3.27321710745365,0.00106330769610751,0.0102875370756821,"Down-regulated"
"ENSMUSG00000109904",72.9640063021518,2.16561184567474,0.326335694079159,6.63614763866262,3.21987344845316e-11,4.62399081107273e-09,"Up-regulated"
"ENSMUSG00000031016",358.760966978774,0.90773406148417,0.180868414347116,5.0187539088062,5.20077211646972e-07,1.94339056025634e-05,"Up-regulated"
"ENSMUSG00000108402",58.7794255362635,1.17816312341968,0.325800967049834,3.61620511469957,0.000298953522467101,0.00384804147372416,"Up-regulated"
"ENSMUSG00000035585",645.233458475295,-0.58693845236853,0.162722058453126,-3.60699992335462,0.000309757751899378,0.00395582523960077,"Down-regulated"
"ENSMUSG00000053565",1215.28014523593,-0.809766596646881,0.164441506601052,-4.92434430567117,8.46436896348057e-07,2.96617408079099e-05,"Down-regulated"
"ENSMUSG00000098066",42.1116688072958,1.37834572923885,0.410176210209683,3.36037462663727,0.00077836849173269,0.00802925469500031,"Up-regulated"
"ENSMUSG00000102555",50.2646068539953,1.95568754891389,0.386025258839751,5.06621653409925,4.05800294491195e-07,1.59360930662387e-05,"Up-regulated"
"ENSMUSG00000040511",214.749596468705,-0.609186261503712,0.210915292301642,-2.88829821136193,0.00387332462342626,0.0280873559821524,"Down-regulated"
"ENSMUSG00000030538",1575.37888932841,-0.581290055863607,0.179258448719127,-3.24274844514809,0.00118382683628506,0.0112382990913179,"Down-regulated"
"ENSMUSG00000055116",87.6866971923875,-1.29106439751796,0.371412728682524,-3.47609087630796,0.000508779851566852,0.00576827187751644,"Down-regulated"
"ENSMUSG00000030671",2343.00532930792,0.642882341844792,0.16689971820045,3.85190789281427,0.000117201108993764,0.0018052175021458,"Up-regulated"
"ENSMUSG00000030528",311.681981767355,0.844254106039391,0.231268072864244,3.65054326601742,0.000261686221857854,0.00346091232297849,"Up-regulated"
"ENSMUSG00000030431",162.12012700638,-2.62892908726772,0.259450620141295,-10.1326760592672,3.95669872138449e-24,5.79577228708401e-21,"Down-regulated"
"ENSMUSG00000091989",27.1691342922757,-1.77009330290326,0.511270768807591,-3.46214454433129,0.000535889265373708,0.00601049460887755,"Down-regulated"
"ENSMUSG00000030432",1818.78514415701,-0.695930440939483,0.186946374352786,-3.72262068921536,0.00019716561133957,0.00276107253814725,"Down-regulated"
"ENSMUSG00000030583",274.171796914924,0.851848210531845,0.185712203557759,4.58692640662631,4.49819152455258e-06,0.000122471207159194,"Up-regulated"
"ENSMUSG00000060860",275.834119774665,-0.789583982204064,0.1979026297545,-3.98975992983798,6.61402036318751e-05,0.00114247842311286,"Down-regulated"
"ENSMUSG00000052605",802.924433228273,-0.588177494191293,0.184512712397989,-3.18773425715303,0.00143392254019509,0.0130056330456828,"Down-regulated"
"ENSMUSG00000064254",808.107817836841,-0.96396348610473,0.166033040300627,-5.8058533672535,6.40389890449792e-09,4.78593424250436e-07,"Down-regulated"
"ENSMUSG00000030664",41.2968045347601,-1.87067506374583,0.488257901815669,-3.83132573336635,0.000127454633879849,0.00193266612533336,"Down-regulated"
"ENSMUSG00000061787",5641.50380794624,-0.724086983589283,0.152937267203679,-4.73453591023669,2.19556897466736e-06,6.77067249282685e-05,"Down-regulated"
"ENSMUSG00000025586",601.327784123808,0.603316250313409,0.201312952285551,2.99690727031631,0.00272733660333293,0.0213180504619108,"Up-regulated"
"ENSMUSG00000108923",77.9135994172808,1.8838190979625,0.39284807226717,4.79528660301365,1.62442413985614e-06,5.24109356841689e-05,"Up-regulated"
"ENSMUSG00000070436",454.254722348556,-1.03637403857495,0.230309492077521,-4.4999189100991,6.79793896243969e-06,0.000174084283080099,"Down-regulated"
"ENSMUSG00000045659",509.61806830179,0.731778064604571,0.159504828214798,4.58781137094557,4.47917068405233e-06,0.000122180432364988,"Up-regulated"
"ENSMUSG00000085095",131.735951068225,1.11301771981885,0.297037270643468,3.74706418964777,0.000178916313758926,0.00254938342795792,"Up-regulated"
"ENSMUSG00000003380",1673.20131930888,-0.738452309980224,0.173939214618211,-4.24546190806424,2.1814356748463e-05,0.000466476930878082,"Down-regulated"
"ENSMUSG00000008683",2108.93120114061,-0.645904040893367,0.156755149290976,-4.12046458323619,3.78109189309307e-05,0.000729715863636722,"Down-regulated"
"ENSMUSG00000033685",1960.39434229449,-0.659999445901757,0.160522241872139,-4.11157630372162,3.92966957647616e-05,0.000754414154078935,"Down-regulated"
"ENSMUSG00000034071",34.0927381846459,1.33191286920819,0.411228157691944,3.23886592952116,0.00120005969628897,0.0113595023144928,"Up-regulated"
"ENSMUSG00000109555",24.6925499424916,-1.85743430576346,0.500059367853689,-3.71442757634114,0.000203664185862717,0.00283042978606933,"Down-regulated"
"ENSMUSG00000030972",7513.45439908307,0.650108821950104,0.120904542817061,5.37704214252542,7.57194552302742e-08,4.07771536843035e-06,"Up-regulated"
"ENSMUSG00000030935",3012.03940364335,0.698106039714691,0.187917379288886,3.7149626200432,0.000203233735217347,0.00282789683768531,"Up-regulated"
"ENSMUSG00000046826",100.049323451712,-0.733042057516162,0.267521350629588,-2.74012543593628,0.00614157403154036,0.0395610274467912,"Down-regulated"
"ENSMUSG00000030470",1679.05187896499,-0.788582107165934,0.169482669811435,-4.65287753634814,3.27334669532517e-06,9.45719573828857e-05,"Down-regulated"
"ENSMUSG00000046179",324.804672977085,0.761875038149163,0.252441631074301,3.01802454257206,0.00254428298526688,0.0200963057878879,"Up-regulated"
"ENSMUSG00000031004",113.85515678833,-0.988994110447846,0.331739284134181,-2.98123905653519,0.00287084591999094,0.0222498153629774,"Down-regulated"
"ENSMUSG00000036570",3674.38594802178,-0.662544290302231,0.176943555397389,-3.74438214951798,0.000180838233492322,0.00256678143817396,"Down-regulated"
"ENSMUSG00000054612",814.347041747335,-0.604517833540907,0.164260534777453,-3.6802378268154,0.000233016525341854,0.00315455273863908,"Down-regulated"
"ENSMUSG00000109304",23.8181071964149,1.45247168918959,0.529299605200065,2.74413899976476,0.00606698426396969,0.0392705194426107,"Up-regulated"
"ENSMUSG00000030869",1120.25626612412,-1.01146963816421,0.143079024921977,-7.06930759918006,1.55708654846859e-12,3.30553677709681e-10,"Down-regulated"
"ENSMUSG00000030417",374.199001953507,-1.15884840472563,0.191011617289416,-6.06690012456031,1.30402591412654e-09,1.17186328773776e-07,"Down-regulated"
"ENSMUSG00000030762",4109.53191536887,-0.981501482384015,0.150162728644185,-6.53625231271412,6.30794655958219e-11,8.4769542389688e-09,"Down-regulated"
"ENSMUSG00000037606",347.456590488614,0.812323399282553,0.231778598507778,3.50473859326271,0.000457055818444309,0.0053516815576117,"Up-regulated"
"ENSMUSG00000025508",1413.94804804133,-0.89018696310983,0.160258661552487,-5.55468861705349,2.78107069110179e-08,1.71164384383442e-06,"Down-regulated"
"ENSMUSG00000038489",1034.82003967353,-1.03643096696409,0.170178596822833,-6.09025451093053,1.12731325330142e-09,1.05177006525253e-07,"Down-regulated"
"ENSMUSG00000074170",439.159677793541,-0.735480686952059,0.196009309909849,-3.75227425314813,0.000175237607587604,0.00251408469729992,"Down-regulated"
"ENSMUSG00000083626",173.570221725467,-2.37783526188291,0.261223192941053,-9.10269580243392,8.8116958743903e-20,7.59257183341583e-17,"Down-regulated"
"ENSMUSG00000091811",161.559437718101,-0.917548423839931,0.233201656544376,-3.93457078065537,8.33455052121407e-05,0.00137482540579666,"Down-regulated"
"ENSMUSG00000002083",223.287932259255,-0.64188065126548,0.231922714731153,-2.76764892136397,0.00564622427873421,0.0372716959147808,"Down-regulated"
"ENSMUSG00000053964",1881.08510532133,-0.710100666686198,0.185287720978423,-3.83242161399832,0.000126888035779508,0.00193207479012291,"Down-regulated"
"ENSMUSG00000085923",328.706944020156,-0.957565276869845,0.181381368335431,-5.27929238629962,1.29683725560079e-07,6.44046475029685e-06,"Down-regulated"
"ENSMUSG00000108621",1872.17670393139,0.632177504503853,0.143721967340421,4.39861432599564,1.08944232143837e-05,0.000257805349344575,"Up-regulated"
"ENSMUSG00000074024",153.38261460563,0.800766325958265,0.216856417675949,3.69261068932191,0.000221963680003866,0.00303578336572981,"Up-regulated"
"ENSMUSG00000070348",357.610452934642,0.682446957694788,0.201467944584666,3.38737241352057,0.000705655297441572,0.00743628690426198,"Up-regulated"
"ENSMUSG00000067121",145.168414652975,-0.851006118149178,0.239711610011999,-3.5501247440897,0.000385048650049524,0.00468214938004172,"Down-regulated"
"ENSMUSG00000059070",3864.93141847634,-0.622375954137899,0.169764120619796,-3.6661218628863,0.000246256609467989,0.00329421626985123,"Down-regulated"
"ENSMUSG00000059136",27.2134167660211,1.35735257418031,0.502087195889122,2.7034200140807,0.0068629963445902,0.0428963358177619,"Up-regulated"
"ENSMUSG00000083854",64.7001191408166,-0.832299217484924,0.304952368748804,-2.72927611908635,0.00634735320980889,0.0405300914635051,"Down-regulated"
"ENSMUSG00000003752",67.5361564446484,0.799575404403961,0.303640434312676,2.63329686711156,0.00845604007658395,0.049825846149182,"Up-regulated"
"ENSMUSG00000040466",3245.31419936187,-0.58466678153854,0.162028257326959,-3.60842479690894,0.000308061783708127,0.00393759948320824,"Down-regulated"
"ENSMUSG00000006315",1229.55173241358,-0.83270778444998,0.158283901916888,-5.26084948858047,1.43391376313117e-07,7.00132293411513e-06,"Down-regulated"
"ENSMUSG00000074364",98.6274043036645,-1.15758711611966,0.281430072087553,-4.11323177915236,3.90158303062855e-05,0.000751870487648119,"Down-regulated"
"ENSMUSG00000099481",123.88319560101,0.714649569841365,0.258549995865364,2.76406722595157,0.00570857768526651,0.0375648005093369,"Up-regulated"
"ENSMUSG00000008734",132.124541943431,-1.73526239801723,0.383042131051062,-4.53021288612743,5.89242817028581e-06,0.000153580583342254,"Down-regulated"
"ENSMUSG00000060591",356.249447323396,-0.694093449084861,0.200845068015288,-3.45586504037046,0.00054852989064064,0.00610088522255437,"Down-regulated"
"ENSMUSG00000025491",115.018616581594,-1.06036025900694,0.256146106830711,-4.13966962889561,3.47806342458429e-05,0.000681105254589716,"Down-regulated"
"ENSMUSG00000025492",5575.10691622899,-0.588963636977419,0.17066795765922,-3.45093270614644,0.000558652844069428,0.00618529619042251,"Down-regulated"
"ENSMUSG00000047721",355.557351351629,-0.786146356813159,0.260424003507944,-3.01871696242922,0.00253847565876005,0.0200775331800849,"Down-regulated"
"ENSMUSG00000042675",1371.74546928755,-1.07436696274683,0.14485865055998,-7.41665726274306,1.2011324092467e-13,3.08669956677993e-11,"Down-regulated"
"ENSMUSG00000030695",2677.6558991996,-0.70058755765634,0.191985589963726,-3.64916740776591,0.000263091619985297,0.00347186130589607,"Down-regulated"
"ENSMUSG00000078681",355.385513511796,-0.63103722355929,0.192119596022015,-3.28460623812149,0.00102124988195076,0.00995864325910041,"Down-regulated"
"ENSMUSG00000050708",23963.1509976476,-0.670552661732959,0.171594669661849,-3.90777092933234,9.31515595511249e-05,0.00150205693758079,"Down-regulated"
"ENSMUSG00000003873",340.549601170925,-0.861938363791308,0.242681792462897,-3.55172242236957,0.000382718372187829,0.00466446281818039,"Down-regulated"
"ENSMUSG00000030827",347.655791301598,-2.07467591784461,0.25221584382067,-8.22579536010332,1.93899823680545e-16,8.6068018705231e-14,"Down-regulated"
"ENSMUSG00000074218",40.9516744136852,-2.282463617244,0.562741996747283,-4.05596815314464,4.99270624305219e-05,0.000913023234060281,"Down-regulated"
"ENSMUSG00000038387",567.034658060457,-0.718150017261409,0.205400989249167,-3.49633183309667,0.000471701709758924,0.00545342276602108,"Down-regulated"
"ENSMUSG00000019539",150.964343073504,-0.828873788828325,0.260517307778452,-3.18164576433137,0.00146440810790683,0.013216666644867,"Down-regulated"
"ENSMUSG00000003429",2218.87275658149,-1.05809898388095,0.175666133988938,-6.0233521388225,1.7084118416631e-09,1.46538359443451e-07,"Down-regulated"
"ENSMUSG00000006095",620.937678098756,-0.741837968098063,0.182046389452104,-4.07499412831386,4.60155080843499e-05,0.00085320906635387,"Down-regulated"
"ENSMUSG00000019738",353.455204774154,-0.936131156953688,0.203154525369647,-4.6079759003663,4.06607776765324e-06,0.000113016901595037,"Down-regulated"
