"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"CC","GO:0097525","spliceosomal snRNP complex","10/1364","63/28829",0.158730158730159,3.35486198389424,4.16985194813177,0.000705069646858516,0.00786517347443897,0.0061293713402038,"Snrpe/Lsm8/Lsm5/Snrpg/Sf3b5/Lsm7/Snrpc/Lsm2/Txnl4a/Snrpd1",10
"CC","GO:0098800","inner mitochondrial membrane protein complex","8/1364","43/28829",0.186046511627907,3.9322103253086,4.28808441384315,0.00081226871087926,0.00886485702356652,0.00690843002405981,"Romo1/Timm10/Dnajc19/Micos10/Chchd6/Chchd10/Smdt1/Pam16",8
"CC","GO:0016323","basolateral plasma membrane","28/1364","309/28829",0.0906148867313916,1.91520276362118,3.60451172180829,0.000822088750253464,0.00886485702356652,0.00690843002405981,"Slc41a1/Erbb4/Stk39/Slc23a2/Car2/P2ry1/Slc16a1/Aqp7/Slc6a9/Slc6a6/Aqp8/Cd81/Ank3/Lrp1/Lin7a/Slc39a5/Bsg/Anxa2/Abca8a/Chrm3/Gpihbp1/Hspa1b/Aqp4/Slc16a12/Slc22a27/Slc22a29/Slc22a30/Anxa1",28
"CC","GO:0009925","basal plasma membrane","30/1364","341/28829",0.0879765395894428,1.85943963330209,3.55783847032487,0.000883153112027867,0.00936721415544311,0.00729991959726226,"Slc41a1/Cd34/Erbb4/Stk39/Slc23a2/Car2/P2ry1/Slc16a1/Aqp7/Slc6a9/Slc6a6/Aqp8/Cd81/Ank3/Lrp1/Lin7a/Slc39a5/Bsg/Anxa2/Slc22a4/Abca8a/Chrm3/Gpihbp1/Hspa1b/Aqp4/Slc16a12/Slc22a27/Slc22a29/Slc22a30/Anxa1",30
"CC","GO:0034364","high-density lipoprotein particle","7/1364","34/28829",0.205882352941176,4.35145333793341,4.35751343087749,0.00091309557247279,0.00952859411919186,0.00742568385763101,"Apoa2/Pltp/Apoc4/Apoa1/Apoc3/Gpld1/Apol10b",7
"CC","GO:0001726","ruffle","20/1364","196/28829",0.102040816326531,2.1566969896463,3.62108612669161,0.00105595919227298,0.0108445332920733,0.00845120222387233,"Abl1/Gsn/Cdkl5/S100a6/Sh3bgrl3/Asap3/Epha2/Frmd4b/Cib1/Carmil2/Anxa2/Nherf1/Rab34/Nme1/Actn1/Itgb1bp1/Pde9a/Tnfrsf12a/Pdgfrb/Spry4",20
"CC","GO:0005684","U2-type spliceosomal complex","14/1364","115/28829",0.121739130434783,2.57303327808237,3.76673114231097,0.00108041889999147,0.0109223598171013,0.00851185284697226,"Snrpe/Lsm8/Lsm5/Snrpg/Sf3b5/Lsm7/Ccdc12/Rnf113a2/Snw1/Srrm2/Snrpc/Lsm2/Txnl4a/Snrpd1",14
"CC","GO:0005874","microtubule","39/1364","489/28829",0.0797546012269939,1.68566378209165,3.40792757570305,0.00111175206968529,0.0110662090628674,0.00862395532597979,"Nek2/Fam110a/Dynlrb1/Map1lc3a/Dnm1/Tubb4b/Bbln/Tubgcp4/Akna/Dctn3/Stmn1/Cdk5/Dynll1/Cyp2a4/Cyp2a5/Tbcb/Kif5a/Tpgs1/Cdk1/Dpysl2/Tpt1/Parp4/Rab11a/Dync2h1/Clmp/Ccdc57/Dcdc2a/Tppp/Tubb2a/Ttll5/Eml5/Ndrg1/Sybu/Tuba1b/Tuba1a/Chmp2b/Svil/Cdk2ap2/Lzts2",39
"CC","GO:0005604","basement membrane","14/1364","116/28829",0.120689655172414,2.55085195671959,3.72979267455759,0.0011762743592042,0.0114512147218989,0.00892399227493628,"Fn1/Cst3/Npnt/Loxl1/Anxa2/Sparc/Timp2/Nid1/Ccdc80/Smoc2/Thbs2/Lama3/Efemp2/Acta2",14
"CC","GO:0045178","basal part of cell","31/1364","363/28829",0.0853994490358127,1.8049711995993,3.43949808959855,0.00118582903611627,0.0114512147218989,0.00892399227493628,"Slc41a1/Cd34/Erbb4/Stk39/Slc23a2/Car2/P2ry1/Slc16a1/Aqp7/Slc6a9/Slc6a6/Aqp8/Cd81/Ank3/Lrp1/Lin7a/Slc39a5/Bsg/Anxa2/Slc22a4/Gck/Abca8a/Chrm3/Gpihbp1/Hspa1b/Aqp4/Slc16a12/Slc22a27/Slc22a29/Slc22a30/Anxa1",31
"CC","GO:0019867","outer membrane","23/1364","243/28829",0.0946502057613169,2.00049177558138,3.49031485148591,0.00129998074157916,0.0121896744898799,0.00949947788278287,"Mgst3/Bok/Tomm40l/Smim26/Tomm5/Sigmar1/Ubc/Ugt2b1/Tomm7/Fis1/Bax/Cisd1/Nutf2/Vps13c/Nme1/Trappc2b/Syne2/Clmn/Syne3/Slc25a47/Cox14/Agpat4/Vps13a",23
"CC","GO:0031968","organelle outer membrane","23/1364","243/28829",0.0946502057613169,2.00049177558138,3.49031485148591,0.00129998074157916,0.0121896744898799,0.00949947788278287,"Mgst3/Bok/Tomm40l/Smim26/Tomm5/Sigmar1/Ubc/Ugt2b1/Tomm7/Fis1/Bax/Cisd1/Nutf2/Vps13c/Nme1/Trappc2b/Syne2/Clmn/Syne3/Slc25a47/Cox14/Agpat4/Vps13a",23
"CC","GO:0034361","very-low-density lipoprotein particle","6/1364","27/28829",0.222222222222222,4.69680677745194,4.28274237899092,0.00139355490358869,0.0126990144031251,0.00989640917448458,"Apoa2/Apoc4/Apoa1/Apoc3/Apol10b/Vldlr",6
"CC","GO:0034385","triglyceride-rich plasma lipoprotein particle","6/1364","27/28829",0.222222222222222,4.69680677745194,4.28274237899092,0.00139355490358869,0.0126990144031251,0.00989640917448458,"Apoa2/Apoc4/Apoa1/Apoc3/Apol10b/Vldlr",6
"CC","GO:0005758","mitochondrial intermembrane space","12/1364","94/28829",0.127659574468085,2.6981655955575,3.67504790156406,0.0015872503213286,0.0142632077486056,0.0111153933321111,"Ndufa8/Timm10/Hsd3b2/Ndufs5/Chchd2/Chchd10/Timm13/Ndufb7/Arl2bp/Cox17/Uqcc2/Gfer",12
"CC","GO:0017053","transcription repressor complex","11/1364","82/28829",0.134146341463415,2.83526750590087,3.70881078517316,0.00163664263917386,0.0145010687123003,0.0113007596407579,"Per2/Hdac4/Cry2/Spen/Jun/Ncor2/Ccnd1/Lin37/Jund/Zbtb16/Drap1",11
"CC","GO:0005819","spindle","35/1364","435/28829",0.0804597701149425,1.70056797114639,3.28100020737763,0.00167503454633117,0.0145010687123003,0.0113007596407579,"Nek2/Fam110a/Dido1/Tubb4b/Bbln/Tubgcp4/Pin4/Mad2l2/Dctn3/Dynll1/Hspb1/Plekhg6/Cpeb1/Cdk1/Ciao2b/Tpt1/Parp4/Atm/Tfdp2/Rab11a/Cenpv/Ccdc57/Unc119/Acot13/Dcdc2a/Tppp/Tubb2a/Ccnb1/Mapk15/Racgap1/Chmp2b/Birc6/Mms19/Sac3d1/Lzts2",35
"CC","GO:0016324","apical plasma membrane","38/1364","484/28829",0.0785123966942149,1.65940900608323,3.26034805127286,0.00168841616622539,0.0145010687123003,0.0113007596407579,"Cd34/Fn1/Stk39/Slc23a2/Slc43a1/Slc6a8/P2ry1/Slc16a1/Atp6v1g1/Cyp4a12a/Slc6a9/Abcb1a/Scnn1a/Cd9/Slc6a6/Nox4/Cib1/Sipa1l3/Fxyd1/Aqp8/Cd81/Tjp3/Lmo7/Gnat1/Slc22a4/Slc36a1/Nherf1/Slc17a4/Ripor2/Gpihbp1/Abcg8/Cyp4f14/Hspa1b/Dsg1c/Pdgfrb/Adrb2/Anxa1/Sptbn2",38
"CC","GO:0005689","U12-type spliceosomal complex","6/1364","28/28829",0.214285714285714,4.52906367825723,4.16350765112954,0.00170337128614347,0.0145010687123003,0.0113007596407579,"Snrpe/Rnpc3/Snrpg/Sf3b5/Lsm7/Snrpd1",6
"CC","GO:0055037","recycling endosome","20/1364","205/28829",0.0975609756097561,2.06201273156427,3.40068285808175,0.001819205932684,0.0152860550447604,0.0119125036466936,"Pigr/Ackr3/Bok/Atg9a/Tubgcp4/Rab13/Ntrk1/Dennd2b/Ehd2/Abhd17a/Plekhj1/Rab4a/Scamp5/Rab11a/Ackr2/Ndrg1/Micall1/Tuba1a/Cd274/Rab11fip2",20
"CC","GO:0030018","Z disc","16/1364","149/28829",0.10738255033557,2.26959790588282,3.46253680392536,0.00190294433589454,0.0157846792990227,0.012301084168603,"Psen2/Hdac4/Nos1ap/Myl9/Fkbp1a/Neb/Anxa5/S100a1/Hspb1/Csrp3/Aldoa/Bag3/Ank3/Unc45b/Syne2/Actn1",16
"CC","GO:0031672","A band","8/1364","49/28829",0.163265306122449,3.45071518343408,3.82622166847276,0.00196636329133743,0.0161042664493078,0.0125501401272569,"Hdac4/Lrrc39/S100a1/Hspb1/Aldoa/Rpl15/Unc45b/Rpl17",8
"CC","GO:0043292","contractile muscle fiber","24/1364","268/28829",0.0895522388059701,1.89274302971944,3.27213942530574,0.0021787643970424,0.0176207570610804,0.0137319492918857,"Psen2/Hdac4/Nos1ap/Dbi/Myl9/Fkbp1a/Neb/Cst3/Anxa5/Npnt/Lrrc39/S100a1/Hspb1/Csrp3/Aldoa/Bag3/Ank3/Rpl15/Unc45b/Syne2/Actn1/Rpl17/Svil/Acta2",24
"CC","GO:0030880","RNA polymerase complex","12/1364","99/28829",0.121212121212121,2.56189460588288,3.46917453235776,0.00247708187942719,0.0197181312684837,0.0153664441187728,"Polr2j/Polr2l/Polr2i/Taf10/Primpol/Atxn7/Tert/Taf9/Polr2k/Polr2f/Gtf2h5/Polr1h",12
"CC","GO:0005736","RNA polymerase I complex","4/1364","13/28829",0.307692307692308,6.50327092262576,4.4228311735239,0.00252952843166019,0.0197181312684837,0.0153664441187728,"Polr2l/Polr2k/Polr2f/Polr1h",4
"CC","GO:0150005","enzyme activator complex","4/1364","13/28829",0.307692307692308,6.50327092262576,4.4228311735239,0.00252952843166019,0.0197181312684837,0.0153664441187728,"Fnip2/Lamtor2/Lamtor4/Inhba",4
"CC","GO:0005791","rough endoplasmic reticulum","9/1364","64/28829",0.140625,2.9721980388563,3.51992135801818,0.00305234875813094,0.0235103529346514,0.0183217425456732,"Rps21/Sec61b/Rpl18/Rps26/Rpl27/Sec61g/Rps23/Syne3/Rps28",9
"CC","GO:1903561","extracellular vesicle","14/1364","131/28829",0.106870229007634,2.25876967159902,3.21796075262403,0.00370412978712274,0.0281949643796284,0.0219724850530253,"Fn1/Scnn1a/Cd9/Gprc5b/Aldoa/Cd81/Cd63/Defb1/Rab4a/Apoa1/Rab11a/Anxa2/Cd274/Anxa1",14
"CC","GO:0031674","I band","16/1364","164/28829",0.0975609756097561,2.06201273156427,3.03948716849785,0.0049568429306324,0.0372915973967345,0.0290615393362659,"Psen2/Hdac4/Nos1ap/Myl9/Fkbp1a/Neb/Anxa5/S100a1/Hspb1/Csrp3/Aldoa/Bag3/Ank3/Unc45b/Syne2/Actn1",16
"CC","GO:0031970","organelle envelope lumen","12/1364","108/28829",0.111111111111111,2.34840338872597,3.12864706865146,0.00507733221567948,0.0377590108453405,0.0294257971120444,"Ndufa8/Timm10/Hsd3b2/Ndufs5/Chchd2/Chchd10/Timm13/Ndufb7/Arl2bp/Cox17/Uqcc2/Gfer",12
"CC","GO:0070062","extracellular exosome","12/1364","109/28829",0.110091743119266,2.3268584035083,3.09293113700539,0.00546616937847539,0.0401887680440179,0.031319319764231,"Fn1/Scnn1a/Cd9/Gprc5b/Aldoa/Cd81/Cd63/Rab4a/Rab11a/Anxa2/Cd274/Anxa1",12
"CC","GO:0005682","U5 snRNP","4/1364","16/28829",0.25,5.28390762463343,3.81971085882725,0.00574815031990109,0.0417871152469214,0.0325649202038158,"Snrpe/Snrpg/Txnl4a/Snrpd1",4
"CC","GO:0000428","DNA-directed RNA polymerase complex","11/1364","97/28829",0.11340206185567,2.39682407715331,3.07092557169189,0.00612804251653676,0.0437607492632471,0.0341029836445056,"Polr2j/Polr2l/Polr2i/Taf10/Primpol/Atxn7/Taf9/Polr2k/Polr2f/Gtf2h5/Polr1h",11
"CC","GO:0016591","RNA polymerase II, holoenzyme","9/1364","71/28829",0.126760563380282,2.6791644293916,3.15694997873529,0.00615491218385701,0.0437607492632471,0.0341029836445056,"Polr2j/Polr2l/Polr2i/Taf10/Atxn7/Taf9/Polr2k/Polr2f/Gtf2h5",9
"CC","GO:0000118","histone deacetylase complex","10/1364","84/28829",0.119047619047619,2.51614648792068,3.10116083777833,0.00624557564659157,0.0439226896015733,0.0342291846077501,"Hdac4/Ogt/Hdac8/Ncor2/Sap18/Hr/Hint1/Sap30l/Chd3/Cdk2ap2",10
"CC","GO:0070847","core mediator complex","5/1364","26/28829",0.192307692307692,4.0645443266411,3.48384126933998,0.00674371138868225,0.0469159276180367,0.0365618308452609,"Med21/Med1/Med9/Med11/Med10",5
"CC","GO:0005614","interstitial matrix","4/1364","17/28829",0.235294117647059,4.97308952906676,3.65166348946955,0.00723881887412899,0.049824636293207,0.0388286029194601,"Col14a1/Ccdc80/Smoc2/Kazald1",4
"CC","GO:0016592","mediator complex","6/1364","37/28829",0.162162162162162,3.42739954030277,3.29253841531822,0.00732050200406961,0.0498564715435057,0.0388534122986077,"Med12/Med21/Med1/Med9/Med11/Med10",6
"MF","GO:0003735","structural constituent of ribosome","74/1326","178/28409",0.415730337078652,8.90685003474164,23.4149955071987,7.92023750284881e-51,8.10240296541433e-48,6.57796567341864e-48,"Mrps14/Rpl31/Rpl37a/Rpl35rt/Mrpl41/Rpl35/Rps21/Rpl39/Rpl36a/Mrps21/Rpl34/Rps8/Rps20/Mrpl20/Rpl9/Mrpl33/Mrps18c/Rpl21/Rpl32/Rpl27a/Rpl28/Rps17/Rps15a/Rplp2/Rpl18/Rps11/Rps5/Rps16/Mrpl23/Rps19/Rpl6l/Rpl41/Rps26/Rps15/Mrpl54/Rps12/Uba52/Rpl18a/Mrpl34/Rpl13/Mrps16/Mrpl52/Rpl15/Mrpl57/Rps25/Mrpl4/Rplp1/Rps27l/Rpl29/Rpl19/Rpl27/Rpl26/Mrpl22/Rpl38/Mrpl55/Rpl23a/Mrpl27/Mrps24/Mrpl36/Rps23/Rpl37/Rpl30/Rpl35a/Mrps6/Rps18/Rps2/Mrpl14/Mrps34/Rps28/Rpl36/Rpl10a/Rpl17/Rps14/Rpl9-ps6",74
"MF","GO:0015078","proton transmembrane transporter activity","28/1326","144/28409",0.194444444444444,4.16589157030334,8.42745601378171,1.18498314806908e-10,6.06118880237332e-08,4.92079844119211e-08,"Slc45a3/Atp5f1e/Atp5mc3/Slc16a1/Atp6v1g1/Atp6v0b/Uqcrh/Atp5mf/Atp5me/Atp6v1f/Ucp2/Cox7a1/Ndufs7/Atp5f1d/Ndufb7/Cox5a/Atp5mg/Slc36a1/Atp5pd/Atp5mc1/Uqcrfs1/Atp5mc2/Atp5pf/Atp5po/Ndufa2/Ndufs8/ATP6/ND4",28
"MF","GO:0046933","proton-transporting ATP synthase activity, rotational mechanism","9/1326","17/28409",0.529411764705882,11.342427468725,9.43827567631756,1.77177423627306e-08,6.04175014569113e-06,4.90501709620857e-06,"Atp5f1e/Atp5mf/Atp5me/Atp5f1d/Atp5mg/Atp5pd/Atp5pf/Atp5po/ATP6",9
"MF","GO:0008028","monocarboxylic acid transmembrane transporter activity","18/1326","82/28409",0.219512195121951,4.70295773093478,7.43017591889167,3.3625035251445e-08,8.59960276555706e-06,6.98161916141845e-06,"Mpc2/Slc6a8/Fabp5/Fabp4/Slc10a5/Slc16a1/Slc16a4/Fabp2/Mfsd2a/Fabp1/Slc6a6/Slc16a11/Slc1a4/Nherf1/Slc16a12/Slc22a27/Slc22a29/Slc22a30",18
"MF","GO:0043021","ribonucleoprotein complex binding","29/1326","205/28409",0.141463414634146,3.03079498215797,6.45700861706781,1.05234966866333e-07,2.15310742208516e-05,1.74800818647445e-05,"Rpl35rt/Snrpe/Rpl35/Rps21/Pqbp1/Naa10/Sec61b/Malsu1/Snd1/Snrpg/Eif3k/Cpeb1/Ndufab1/Rplp2/Tmem147/Mtres1/Uqcc5/Rplp1/Eif1b/Eif1/Pttg1/C1qbp/Sec61g/Nme1/Zfp622/Snrpc/Csnk2b/Snrpd1/Tmem223",29
"MF","GO:0004857","enzyme inhibitor activity","44/1326","430/28409",0.102325581395349,2.19228313865797,5.51240658244932,1.04166979062817e-06,0.000154983045132135,0.000125823555702274,"Pde6d/Apoa2/Ugt1a1/R3hdml/Wfdc2/Cst3/Trib3/Gbp2b/Rarres1/Rps20/Dynll1/Prkag2/Hspb1/Ppp1r35/Cib1/Serpinh1/Gprc5b/Cdkn1c/Ppp1r14a/Akt1s1/Cstb/Rps15/Styx/Apoa1/Apoc3/Anxa2/Arpp19/Pttg1/Wfdc17/C1qbp/Ten1/Timp2/Ppp4r4/Serpina1e/Rpl37/Rcan1/Camk2n2/C3/Birc6/Cdkn1a/Angptl4/Spry4/Anxa1/Ppp1r14b",44
"MF","GO:0015252","proton channel activity","9/1326","25/28409",0.36,7.71285067873303,7.42991591567406,1.06049004489242e-06,0.000154983045132135,0.000125823555702274,"Atp5f1e/Atp5mf/Atp5me/Atp5f1d/Atp5mg/Atp5pd/Atp5pf/Atp5po/ATP6",9
"MF","GO:0019838","growth factor binding","22/1326","147/28409",0.149659863945578,3.20640050892152,5.93451561857941,1.35057880609571e-06,0.000172705264829488,0.000140211405001252,"Col3a1/Erbb4/Igfbp5/Srpx2/Ntrk1/S100a13/Epha2/Sec61b/Igfbp7/Rps19/Htra1/Acvr2b/Igfbp1/Igfbp3/Ntrk2/Rpl37/Il2rb/Acvr1b/Rps2/Igfals/Pdgfrb/Kazald1",22
"MF","GO:0022804","active transmembrane transporter activity","43/1326","441/28409",0.0975056689342404,2.08901851338826,5.09996926614016,4.7836511397127e-06,0.000543741679547343,0.000441438684120856,"Slc41a1/Slc45a3/Atp5f1e/Slc23a2/Slc24a3/Slc6a8/Anxa5/Slc10a5/Slc16a1/Slc16a4/Atp6v1g1/Mfsd2a/Slc6a9/Atp6v0b/Uqcrh/Abcb1a/Slc46a3/Atp6v1f/Slc13a4/Slc6a6/Ucp2/Cox7a1/Slc39a5/Ndufs7/Ndufb7/Cox5a/Atp5mg/Slc22a4/Slc36a1/Slc16a11/Slc1a4/Abca8a/Slc17a4/Uqcrfs1/Tap1/Abcg8/Ndufa2/Slc16a12/Slc22a27/Slc22a29/Slc22a30/Ndufs8/ND4",43
"MF","GO:0033218","amide binding","28/1326","236/28409",0.11864406779661,2.54189994120203,5.26307249976102,6.08566025634696e-06,0.000622563044224294,0.000505430099185027,"Acbd6/Dbi/Marco/Pltp/Fkbp1a/Pfdn4/Cst3/Anxa5/Gstm5/Gstm6/Gstm3/Gstm2/Gstm1/Ephb2/Acacb/Fzd4/Ppif/Apoa1/Nktr/Ramp2/Acadvl/Inhba/Pfdn5/Itgb2l/Trem2/Adrb2/Pfdn1/Ppic",28
"MF","GO:0034062","5'-3' RNA polymerase activity","8/1326","24/28409",0.333333333333333,7.14152840623429,6.66010909771816,8.29782023878791e-06,0.00070738917535667,0.000574296506000321,"Polr2j/Polr2l/Polr2i/Primpol/Tert/Polr2k/Polr2f/Polr1h",8
"MF","GO:0097747","RNA polymerase activity","8/1326","24/28409",0.333333333333333,7.14152840623429,6.66010909771816,8.29782023878791e-06,0.00070738917535667,0.000574296506000321,"Polr2j/Polr2l/Polr2i/Primpol/Tert/Polr2k/Polr2f/Polr1h",8
"MF","GO:0005506","iron ion binding","23/1326","178/28409",0.129213483146067,2.76834528106835,5.23669939728967,9.96652146974803e-06,0.000784288574119403,0.00063672756596204,"Aox3/Cyp4a12a/Iscu/Kdm7a/Cyp2b9/Cyp2a4/Cyp2a5/Ethe1/Rplp2/Ftl1/Cisd1/P4ha1/Cyp1a2/Nt5e/Xdh/Cyp4f14/Fxn/Cyp2c55/Cyp2c50/Fth1/Cyp2c23/Cyp17a1/Scd1",23
"MF","GO:0004364","glutathione transferase activity","9/1326","33/28409",0.272727272727273,5.84306869600987,6.15950366990466,1.42767764322508e-05,0.00103669893475681,0.000841647846399266,"Mgst3/Gstm5/Gstm6/Gstm3/Gstm2/Gstm1/Gstt1/Gstp2/Gstp3",9
"MF","GO:0046943","carboxylic acid transmembrane transporter activity","24/1326","196/28409",0.122448979591837,2.62341859820851,5.04635298009037,1.61553697740317e-05,0.00103669893475681,0.000841647846399266,"Mpc2/Slc23a2/Slc43a1/Slc6a8/Fabp5/Fabp4/Slc10a5/Slc16a1/Slc16a4/Fabp2/Mfsd2a/Slc6a9/Abcb1a/Fabp1/Slc6a6/Ucp2/Slc36a1/Slc16a11/Slc1a4/Nherf1/Slc16a12/Slc22a27/Slc22a29/Slc22a30",24
"MF","GO:0015245","fatty acid transmembrane transporter activity","8/1326","26/28409",0.307692307692308,6.59218006729319,6.31222366889665,1.62142550890606e-05,0.00103669893475681,0.000841647846399266,"Fabp5/Fabp4/Fabp2/Mfsd2a/Fabp1/Slc22a27/Slc22a29/Slc22a30",8
"MF","GO:0005342","organic acid transmembrane transporter activity","24/1326","197/28409",0.121827411167513,2.61010175253233,5.01779835771431,1.75961146243404e-05,0.00105887207415884,0.000859649191244864,"Mpc2/Slc23a2/Slc43a1/Slc6a8/Fabp5/Fabp4/Slc10a5/Slc16a1/Slc16a4/Fabp2/Mfsd2a/Slc6a9/Abcb1a/Fabp1/Slc6a6/Ucp2/Slc36a1/Slc16a11/Slc1a4/Nherf1/Slc16a12/Slc22a27/Slc22a29/Slc22a30",24
"MF","GO:1901681","sulfur compound binding","32/1326","306/28409",0.104575163398693,2.24047949999507,4.82744872875736,1.9194411453186e-05,0.00109088238425607,0.000885636879331213,"Acbd6/Cd34/Fn1/Grem2/Dbi/Dhtkd1/Postn/Gstm5/Gstm6/Gstm3/Gstm2/Gstm1/Dbt/Acacb/Pcolce/Slc6a6/Pdcd5/Rspo3/Ccn2/F11/Lrtm1/Rpl29/Acadvl/Ccdc80/Smoc2/Igfals/Thbs2/Tsr3/Efemp2/Gstp2/Gstp3/Vegfb",32
"MF","GO:0009055","electron transfer activity","11/1326","52/28409",0.211538461538462,4.53212379626407,5.64093575638587,2.27123604150078e-05,0.00122288130023963,0.000992800685176797,"Aox3/Uqcrh/Por/Cox7a1/Ndufs7/Ndufb7/Cox5a/Uqcrfs1/Ndufa2/Ndufs8/ND4",11
"MF","GO:0015453","oxidoreduction-driven active transmembrane transporter activity","9/1326","35/28409",0.257142857142857,5.50917905623788,5.90629218766251,2.40240241938403e-05,0.00122882883751493,0.000997629215207367,"Uqcrh/Cox7a1/Ndufs7/Ndufb7/Cox5a/Uqcrfs1/Ndufa2/Ndufs8/ND4",9
"MF","GO:0022853","active monoatomic ion transmembrane transporter activity","28/1326","256/28409",0.109375,2.34331400829563,4.77726016264036,2.77995785825176e-05,0.0013542366138055,0.0010994419800304,"Slc41a1/Slc45a3/Atp5f1e/Slc23a2/Slc24a3/Slc6a8/Anxa5/Slc10a5/Slc16a1/Atp6v1g1/Mfsd2a/Slc6a9/Atp6v0b/Uqcrh/Atp6v1f/Slc13a4/Slc6a6/Cox7a1/Slc39a5/Ndufs7/Ndufb7/Cox5a/Atp5mg/Slc36a1/Uqcrfs1/Ndufa2/Ndufs8/ND4",28
"MF","GO:0019843","rRNA binding","13/1326","73/28409",0.178082191780822,3.81533709374161,5.32925212940562,2.97665276935946e-05,0.00138414353775215,0.00112372202632757,"Mrpl20/Rpl9/Mrps18c/Rps11/Rps5/Imp3/Rpl19/Cavin1/Rpl23a/Rpl37/Mrps6/Rps18/Rpl17",13
"MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","26/1326","232/28409",0.112068965517241,2.40103110209601,4.74119807885877,3.49640030484161e-05,0.00150076553302533,0.00121840202249008,"Fmo2/Rsbn1/Cyp4a12a/Por/Tet3/Kdm7a/Cyp2b13/Cyp2b9/Cyp2a4/Cyp2g1/Cyp2a5/P4ha1/Pcbd1/Hr/Cyp1a2/Jmjd4/Akr1c19/Pcbd2/Riox2/Hspbap1/Cyp4f14/Cyp2c55/Cyp2c50/Cyp2c23/Cyp17a1/Scd1",26
"MF","GO:0005201","extracellular matrix structural constituent","19/1326","142/28409",0.133802816901408,2.86666985320672,4.93418618750399,3.52085755548464e-05,0.00150076553302533,0.00121840202249008,"Col3a1/Dpt/Fn1/Srpx2/Npnt/Postn/Col27a1/Eln/Igfbp7/Sspo/Lum/Col6a2/Mfap4/Sparc/Nid1/Fbln5/Col14a1/Lama3/Efemp2",19
"MF","GO:0015399","primary active transmembrane transporter activity","19/1326","144/28409",0.131944444444444,2.82685499413441,4.86300296922362,4.2830068999939e-05,0.00168878774450624,0.00137104854701386,"Atp5f1e/Anxa5/Atp6v1g1/Atp6v0b/Uqcrh/Abcb1a/Atp6v1f/Cox7a1/Ndufs7/Ndufb7/Cox5a/Atp5mg/Abca8a/Uqcrfs1/Tap1/Abcg8/Ndufa2/Ndufs8/ND4",19
"MF","GO:0043022","ribosome binding","17/1326","120/28409",0.141666666666667,3.03514957264957,4.94335574268651,4.29212916492299e-05,0.00168878774450624,0.00137104854701386,"Rps21/Naa10/Sec61b/Malsu1/Eif3k/Cpeb1/Ndufab1/Tmem147/Mtres1/Uqcc5/Eif1b/Eif1/Pttg1/C1qbp/Sec61g/Nme1/Tmem223",17
"MF","GO:0003899","DNA-directed 5'-3' RNA polymerase activity","7/1326","23/28409",0.304347826086957,6.52052593612696,5.86051767643461,6.02138216423066e-05,0.00223726041880081,0.00181632810663563,"Polr2j/Polr2l/Polr2i/Primpol/Polr2k/Polr2f/Polr1h",7
"MF","GO:0008392","arachidonate epoxygenase activity","10/1326","48/28409",0.208333333333333,4.46345525389643,5.31389705559063,6.12348892731403e-05,0.00223726041880081,0.00181632810663563,"Cyp4a12a/Cyp2b13/Cyp2b9/Cyp2a4/Cyp2g1/Cyp2a5/Cyp4f14/Cyp2c55/Cyp2c50/Cyp2c23",10
"MF","GO:0008035","high-density lipoprotein particle binding","5/1326","11/28409",0.454545454545455,9.73844782668312,6.41402235964214,8.0214500616621e-05,0.00260319695425982,0.00211341503000566,"Apoa2/Pltp/Apoa1/Gpihbp1/Trem2",5
"MF","GO:0097177","mitochondrial ribosome binding","5/1326","11/28409",0.454545454545455,9.73844782668312,6.41402235964214,8.0214500616621e-05,0.00260319695425982,0.00211341503000566,"Malsu1/Ndufab1/Uqcc5/C1qbp/Tmem223",5
"MF","GO:0019001","guanyl nucleotide binding","36/1326","389/28409",0.0925449871465296,1.98273796368458,4.31839312099778,8.14294257441977e-05,0.00260319695425982,0.00211341503000566,"Arl5b/Samhd1/Dnm1/Tubb4b/Rab9/Gucy1a1/Gbp7/Gbp2b/Rhoc/Rab13/Ak4/Nudt2/Gbp9/Gbp10/Gbp11/Gvin1/Ucp2/Ehd2/Rras/Rab4a/Rhobtb2/Rab2b/Rab11a/Gnat1/Rnd2/Arl4d/Rab34/Nme1/Tubb2a/Rhob/Ift27/Tuba1b/Tuba1a/Rab31/Pde6c/Rhod",36
"MF","GO:0032561","guanyl ribonucleotide binding","36/1326","389/28409",0.0925449871465296,1.98273796368458,4.31839312099778,8.14294257441977e-05,0.00260319695425982,0.00211341503000566,"Arl5b/Samhd1/Dnm1/Tubb4b/Rab9/Gucy1a1/Gbp7/Gbp2b/Rhoc/Rab13/Ak4/Nudt2/Gbp9/Gbp10/Gbp11/Gvin1/Ucp2/Ehd2/Rras/Rab4a/Rhobtb2/Rab2b/Rab11a/Gnat1/Rnd2/Arl4d/Rab34/Nme1/Tubb2a/Rhob/Ift27/Tuba1b/Tuba1a/Rab31/Pde6c/Rhod",36
